id,area,length
4547,6330,119.3060379
4548,5718,113.2547877
4549,6940,124.0619074
4550,5484,143.6324594
4551,6592,157.8867595
4552,6871,160.3769121
4553,6419,155.3051386
4554,6429,155.4850543
4555,6320,153.8880757
4556,6280,153.4843514
4557,6023,150.620599
4558,6991,162.5392362
4559,6797,160.1858555
4560,6360,155.0647016
4561,6402,154.9916494
4562,6492,156.3527308
4563,5356,141.640659
4564,6597,158.3955071
4565,6423,155.6987838
4566,7368,166.308159
4567,6729,159.2228703
4568,5445,143.138543
4569,4621,131.381871
4570,6159,152.437784
4571,6574,157.3833651
4572,4965,136.0388998
4573,6427,155.1564138
4574,7060,163.2103331
4575,6150,152.2396851
4576,6091,151.6010944
4577,6500,156.490197
4578,6323,154.3666607
4579,6097,116.7320461
4580,6661,157.8854577
4581,6565,157.6307948
4582,6386,154.6451652
4583,5507,145.1606053
4584,5893,149.8612189
4585,5748,147.0556086
4586,6817,159.7163301
4587,6383,155.0983833
4588,6101,151.9317947
4589,5383,141.6935293
4590,5705,146.622965
4591,6150,152.8093546
4592,7050,162.6772039
4593,6314,154.0053413
4594,5561,144.0442829
4595,6889,125.600932
4596,6932,161.7276751
4597,6547,157.0100614
4598,6633,158.8945002
4599,6738,160.1740264
4600,5472,143.4930797
4601,4825,135.4454112
4602,7004,125.980946
4603,5893,149.1614658
4604,6047,151.4145403
4605,6565,157.0094853
4606,5787,147.6216958
4607,6039,150.6714016
4608,6014,150.5619544
4609,5884,149.3160254
4610,5714,147.2625967
4611,5292,141.1139593
4612,6641,157.7767608
4613,5751,147.5106048
4614,6225,152.9302494
4615,7075,163.2974983
4616,5241,139.9666678
4617,6624,157.3476177
4618,6395,155.9622846
4619,4224,127.173032
4620,5489,143.8742886
4621,6863,160.5079718
4622,5733,146.8821375
4623,6901,161.6717885
4624,7198,127.9767545
4625,7252,127.7521791
4626,6912,161.3138024
4627,5245,140.4892028
4628,6614,158.038116
4629,5923,149.4310229
4630,6115,151.8494333
4631,4919,135.9770552
4632,6860,124.0222453
4633,5299,141.5884317
4634,6272,153.3942905
4635,6957,161.5694913
4636,6291,154.537456
4637,5980,150.3040879
4638,5661,145.3828474
4639,6224,152.2267231
4640,5270,140.9082799
4641,5375,142.494815
4642,6292,153.8778613
4643,7370,166.7127483
4644,6401,120.0275153
4645,7340,128.7641469
4646,5890,149.3361996
4647,6122,152.5040903
4648,5933,149.1516354
4649,6862,160.8942994
4650,6125,152.3067218
4651,5890,148.667362
4652,5969,149.9176081
4653,5789,147.381428
4654,7443,166.5985442
4655,6179,152.7491149
4656,6244,152.9337959
4657,6715,159.6080073
4658,6529,156.7409564
4659,5544,144.4820448
4660,5858,149.253443
4661,5072,138.2109009
4662,6077,151.1839824
4663,5940,149.2570101
4664,6507,156.246714
4665,6581,157.693705
4666,5977,150.5669257
4667,5729,146.8894927
4668,6062,151.9429252
4669,5383,142.1840275
4670,6508,121.5700852
4671,5706,146.8656868
4672,6415,155.9025544
4673,5079,139.1224661
4674,7031,126.473563
4675,6587,157.5762422
4676,6288,153.2471267
4677,4229,126.1136164
4678,5775,147.4066117
4679,5344,142.3731607
4680,6278,153.6956417
4681,6206,152.1451011
4682,6247,153.0944268
4683,5811,149.4654233
4684,6474,121.4601124
4685,6526,156.8426625
4686,5693,146.3080811
4687,6345,155.3608993
4688,7056,163.5968997
4689,5350,141.6581831
4690,7113,164.0706297
4691,5732,147.4142914
4692,6200,152.4939653
4693,5516,144.0707849
4694,5863,149.1480598
4695,5644,145.4118769
4696,6282,154.2146326
4697,5080,139.6862775
4698,6366,155.8487677
4699,6761,159.8624935
4700,6572,157.9401732
4701,6076,151.1918123
4702,6842,160.2587099
4703,5501,144.8967623
4704,6528,157.1270206
4705,6338,154.8916561
4706,6024,151.2399115
4707,6670,159.2410546
4708,6730,158.5663032
4709,4555,131.0683522
4710,6981,162.1844093
4711,6369,155.1498617
4712,5878,149.568942
4713,6062,151.5066285
4714,5579,145.6781585
4715,6491,156.343657
4716,6691,159.525402
4717,6477,156.9222163
4718,6598,157.8385335
4719,6889,160.5483951
4720,6575,157.2682015
4721,5670,146.0175977
4722,5721,147.3724222
4723,6029,150.7178735
4724,6283,154.0796125
4725,6297,153.9024407
4726,6480,156.9964701
4727,6762,159.918952
4728,5500,143.9409354
4729,4276,126.9672103
4730,4678,133.4129352
4731,5736,147.5418181
4732,6029,151.1363295
4733,6237,155.2580597
4734,6264,153.6904302
4735,6041,150.8740158
4736,7039,163.01719
4737,5150,139.787918
4738,6399,155.6089246
4739,7979,135.3708117
4740,6284,154.2458429
4741,5892,149.7129023
4742,6168,152.6053891
4743,4437,129.1198129
4744,6001,150.7795318
4745,6687,158.8663781
4746,6379,155.2937278
4747,6522,157.1832457
4748,6093,151.7266805
4749,6986,162.2113501
4750,5932,150.1101042
4751,6235,152.6814509
4752,5983,149.7889294
4753,6209,153.3544525
4754,5192,139.8735997
4755,6418,155.3009137
4756,5704,147.1494478
4757,6445,155.4832329
4758,6530,156.588302
4759,6256,153.9355107
4760,6334,155.2153194
4761,6039,150.4888967
4762,4351,129.6505792
4763,6210,153.3253905
4764,8326,138.0889453
4765,6681,158.8095862
4766,6768,159.8110957
4767,6679,159.3655278
4768,6483,156.5286582
4769,5397,142.6155958
4770,5830,148.5332765
4771,6608,158.1109299
4772,5810,148.6183291
4773,6603,158.5956508
4774,8109,135.9961017
4775,6228,153.1776007
4776,5150,139.0024122
4777,6008,150.8282973
4778,5936,150.0841124
4779,5430,143.3235789
4780,5479,143.4209372
4781,6193,152.6832756
4782,6241,153.8650321
4783,5686,146.0198397
4784,6280,154.0259597
4785,5743,147.17063
4786,6672,159.1131774
4787,6542,157.7878698
4788,6563,158.8635708
4789,5724,146.4427716
4790,4097,126.1286354
4791,4994,136.8104014
4792,6781,160.7693722
4793,6857,160.7310639
4794,7056,127.5469752
4795,7957,135.2393149
4796,5204,139.807449
4797,5226,139.8514406
4798,5284,141.2136476
4799,5280,141.9082015
4800,4100,126.4341222
4801,6660,158.4982176
4802,6542,156.6489684
4803,6532,122.8303487
4804,6105,153.0919029
4805,6507,156.462023
4806,6225,154.8367924
4807,6966,162.0857251
4808,5474,143.9816605
4809,6184,152.656113
4810,6950,161.8057701
4811,6589,157.9115721
4812,6593,157.3389801
4813,6019,151.5362198
4814,6031,151.5664647
4815,5282,141.6899124
4816,5256,142.1295603
4817,7424,130.5193659
4818,6146,152.9858081
4819,6732,161.2270244
4820,7374,166.9117763
4821,6453,155.9288232
4822,6600,157.4950939
4823,6034,151.5674297
4824,6889,162.1024408
4825,6636,158.996084
4826,4781,135.8914251
4827,6321,154.8416256
4828,6217,153.0341848
4829,7155,128.8477204
4830,6099,152.029929
4831,5769,147.5437559
4832,5577,145.0113521
4833,5856,149.0323815
4834,6865,160.259171
4835,7069,164.0001523
4836,6184,154.6836525
4837,6479,156.4454961
4838,6629,158.2849978
4839,6472,156.7515365
4840,5796,147.8501685
4841,6862,161.9786837
4842,7126,165.0507096
4843,5900,149.5438731
4844,6262,153.293867
4845,5136,139.605644
4846,6584,158.0529706
4847,5976,151.3350881
4848,4960,136.9802264
4849,5917,149.349324
4850,5803,148.5447735
4851,5819,148.1196154
4852,6555,158.5291986
4853,6246,153.5116299
4854,5153,139.1163686
4855,5920,149.4937782
4856,6433,155.7414048
4857,6370,155.576384
4858,5021,138.6303842
4859,6458,157.6118458
4860,5991,150.8792503
4861,5939,150.0117468
4862,6053,150.7246153
4863,5681,146.6019117
4864,6782,160.3365225
4865,6535,158.0383527
4866,6050,152.5056121
4867,4855,135.1499834
4868,5547,145.4100929
4869,6171,152.7142292
4870,5629,146.0439734
4871,6928,162.0030248
4872,6203,153.478201
4873,5808,148.5485091
4874,4990,138.0739867
4875,6693,158.9185601
4876,6175,153.3509535
4877,5936,149.6496576
4878,5768,148.2590748
4879,5733,147.6117102
4880,5511,144.5847047
4881,6998,163.8115707
4882,6377,155.3877244
4883,6402,155.8636812
4884,5785,147.4945638
4885,5465,144.203209
4886,6366,156.3146183
4887,6666,159.1557258
4888,6294,153.8274403
4889,5813,148.0266712
4890,6459,157.5302606
4891,6645,158.6610919
4892,6417,121.4528389
4893,3421,116.1292731
4894,5938,150.0499545
4895,5564,145.0313396
4896,5414,143.0183656
4897,6202,154.1125088
4898,6402,155.6186922
4899,7542,131.5538372
4900,7838,134.5819952
4901,6930,162.5443341
4902,4353,128.0861995
4903,5798,148.6355529
4904,6817,160.6160614
4905,5934,149.9893941
4906,5052,137.9088562
4907,6734,160.8805652
4908,6996,163.179491
4909,6488,156.4929723
4910,6053,152.0220136
4911,7180,164.9692761
4912,6709,159.3548888
4913,6782,160.7175706
4914,5988,150.1184205
4915,6031,151.0100189
4916,4970,136.9073771
4917,5741,147.8743386
4918,5195,140.3487291
4919,4883,135.5943398
4920,6002,151.0338051
4921,6397,155.6911582
4922,5715,147.1304502
4923,6022,150.3351424
4924,6932,161.4927057
4925,6602,157.5036918
4926,5759,147.576326
4927,7078,164.4609732
4928,6774,160.453841
4929,5257,140.9929047
4930,5897,150.2852557
4931,5552,144.9523315
4932,5759,148.2640566
4933,6818,160.6489232
4934,6285,154.2387883
4935,6466,122.7978751
4936,8217,137.4010319
4937,5920,149.9971429
4938,6390,156.0886829
4939,6612,158.6445215
4940,6205,153.9077984
4941,7065,164.2118885
4942,8208,137.5009743
4943,6967,162.4835367
4944,6350,154.7920803
4945,6646,158.592768
4946,5480,144.4873633
4947,6788,159.8697987
4948,6632,159.4756242
4949,6249,153.2857635
4950,5961,150.1047866
4951,6066,152.3139734
4952,5262,141.915892
4953,6002,150.8580599
4954,5863,148.7587354
4955,6202,153.8005262
4956,5821,148.3731799
4957,6026,151.434482
4958,5843,150.4965914
4959,6075,152.6492845
4960,6389,155.7367109
4961,6691,159.2575543
4962,5778,147.5507929
4963,4885,136.4898087
4964,6291,154.9359706
4965,6451,155.6236485
4966,6276,154.3888968
4967,5085,139.169811
4968,6040,151.2163807
4969,7007,163.054685
4970,6390,155.5236238
4971,6795,160.467374
4972,5348,141.5727402
4973,4293,128.0452942
4974,6226,153.2745677
4975,5597,146.2234167
4976,6159,152.7039754
4977,7194,164.9707474
4978,7065,164.1094902
4979,6915,162.1376083
4980,6571,157.9532238
4981,7850,134.9587208
4982,4589,132.0622353
4983,5542,144.4537854
4984,5369,142.2781012
4985,6258,153.6391562
4986,5022,137.6813694
4987,5797,148.6479598
4988,6745,160.0278804
4989,4998,137.4302398
4990,5428,144.2121532
4991,5483,144.2434468
4992,5440,143.2608598
4993,7009,164.327577
4994,5652,146.2210591
4995,5495,145.7073616
4996,6961,163.0021397
4997,6362,155.3731102
4998,7438,131.7885765
4999,6067,151.896937
5000,6047,152.0085453
5001,4860,135.9057531
5002,6164,152.3928266
5003,7048,163.4152235
5004,7414,167.812858
5005,6991,162.7016465
5006,6073,152.3302739
5007,6415,156.567885
5008,6604,158.487577
5009,6886,162.5489319
5010,7044,163.4632729
5011,4985,137.3880835
5012,5550,145.2855057
5013,6140,152.5049476
5014,6364,155.2675974
5015,6411,155.9561966
5016,6949,163.2097843
5017,6520,157.2321828
5018,5155,138.9965763
5019,6401,155.9157348
5020,6586,158.7771095
5021,6368,155.8000098
5022,6759,160.2363312
5023,6439,157.026
5024,5975,150.5117435
5025,5345,142.514505
5026,5018,137.9082538
5027,5069,139.4399232
5028,5982,151.3714124
5029,6681,159.8939581
5030,6771,160.4646611
5031,7961,136.0340844
5032,6894,162.0766218
5033,5713,147.1487236
5034,5456,143.9939739
5035,7292,130.0864901
5036,6128,152.1716796
5037,5791,148.2658722
5038,6673,160.4085682
5039,5387,143.2187785
5040,6702,160.8339044
5041,6988,163.438662
5042,6456,156.7908893
5043,6137,152.4471619
5044,6040,151.6727206
5045,5074,138.8022614
5046,6808,161.6343783
5047,6736,159.7382971
5048,6134,153.0002659
5049,6165,153.2000261
5050,3659,119.035245
5051,6150,152.8485174
5052,6730,159.6922038
5053,7036,163.4748091
5054,5515,144.8217354
5055,5508,145.2162308
5056,5933,150.1847372
5057,6656,158.5562927
5058,6405,155.8736056
5059,5264,141.0922847
5060,5112,139.1078119
5061,5653,147.1932146
5062,6697,159.5902789
5063,6667,159.8445234
5064,6231,154.7744053
5065,6434,156.2623133
5066,5877,116.9441013
5067,7150,129.5802972
5068,6043,152.5827261
5069,5820,148.6851809
5070,7118,128.7269918
5071,6382,155.4491435
5072,5489,144.5706332
5073,5141,139.6785975
5074,4965,137.4792937
5075,6449,156.5137012
5076,6365,155.4365489
5077,9165,147.2967095
5078,5668,147.4756216
5079,5971,151.5348241
5080,6433,157.0470645
5081,6564,158.0541448
5082,6361,154.9527354
5083,6417,156.6927716
5084,6150,153.2045678
5085,5555,145.0655523
5086,6519,157.4750646
5087,6285,154.4363863
5088,7420,167.5340811
5089,6889,161.8651214
5090,5708,148.2480641
5091,6537,157.3497808
5092,7446,132.5792502
5093,7080,164.433122
5094,6820,160.8594135
5095,7070,163.766244
5096,7047,164.4341443
5097,6533,157.1474125
5098,6470,157.3727155
5099,7378,167.6861936
5100,6500,157.7294797
5101,5066,139.1831652
5102,6045,151.3305337
5103,6875,161.8649131
5104,7130,164.4911032
5105,6468,156.4182066
5106,6038,150.9041159
5107,6699,159.8367314
5108,7110,164.4216828
5109,5896,150.4360528
5110,6115,152.4846245
5111,6298,154.2714858
5112,6412,156.2555927
5113,5663,146.7837468
5114,5332,142.320729
5115,6692,159.6835496
5116,6457,157.1698163
5117,5956,150.9704985
5118,5965,151.4643148
5119,6190,153.6569009
5120,6090,153.18906
5121,5989,151.3366123
5122,5243,141.0847518
5123,5733,147.6486475
5124,4783,134.7939871
5125,7028,128.4738275
5126,7878,135.7379715
5127,5880,150.9352122
5128,6643,159.2437592
5129,7340,168.038294
5130,6160,153.0406312
5131,5952,150.8864025
5132,6537,157.1972985
5133,6679,159.5451385
5134,6277,154.4393149
5135,6607,158.5621234
5136,6295,154.8854604
5137,6416,157.2352109
5138,6829,161.088383
5139,6812,161.0837326
5140,6641,158.7519173
5141,4855,135.3215115
5142,6559,159.4610937
5143,6291,155.3478543
5144,5949,150.8552626
5145,5881,150.9238694
5146,6590,158.3223029
5147,6529,158.5960455
5148,6662,159.6596806
5149,6065,152.6720887
5150,5016,138.2536951
5151,7216,165.1214219
5152,7224,165.8943975
5153,7712,135.1734823
5154,4432,129.1302567
5155,6132,153.0875984
5156,5365,142.8166662
5157,6400,156.3533764
5158,6383,156.0207739
5159,6995,163.0623598
5160,6366,155.4903505
5161,5013,137.7014133
5162,5859,148.6697325
5163,6265,154.9202264
5164,6128,152.5682007
5165,6830,161.5872215
5166,7050,163.0913671
5167,6077,152.2836356
5168,6437,155.7801419
5169,8976,144.8890897
5170,6751,160.4808504
5171,6515,157.6269711
5172,5767,148.5020667
5173,5686,147.1895205
5174,6760,160.6373876
5175,5579,145.681814
5176,7204,166.5857402
5177,6863,161.3539604
5178,6893,161.9866964
5179,6408,155.8864402
5180,6631,158.8435077
5181,7199,165.8593491
5182,5775,148.6872903
5183,5708,147.5869676
5184,6481,156.8258647
5185,4688,133.5122573
5186,5351,142.6988401
5187,3862,120.6817176
5188,6088,152.0244325
5189,7394,131.7768793
5190,6459,157.5375071
5191,7316,166.7318212
5192,5142,139.8696918
5193,6693,159.1695326
5194,6108,151.6874336
5195,6636,159.0893328
5196,4753,136.2157255
5197,5554,145.8685008
5198,5546,145.5206106
5199,5822,149.5638931
5200,5970,150.5788215
5201,5648,146.6327338
5202,6689,159.8135026
5203,5974,151.6313821
5204,6002,151.0410237
5205,6121,153.1876491
5206,6242,153.8782681
5207,6136,152.2313898
5208,5374,142.917762
5209,6508,158.5197955
5210,7006,163.6115614
5211,5891,150.7126207
5212,5030,138.8118966
5213,6240,154.0248847
5214,6506,158.0475047
5215,6311,121.9421924
5216,6612,158.7001256
5217,5759,148.0195895
5218,6056,152.0660265
5219,6980,164.0054678
5220,6409,156.0699018
5221,5383,143.610116
5222,8486,140.6343816
5223,7170,129.990536
5224,5910,149.996901
5225,5776,148.1616196
5226,6187,153.5363196
5227,6366,155.5376338
5228,5760,148.7536394
5229,5870,149.7706394
5230,5726,147.5459989
5231,6005,151.4764246
5232,5869,149.4249546
5233,6737,160.0557595
5234,5777,148.0720423
5235,6905,163.0271308
5236,6678,159.7899697
5237,6321,155.2255922
5238,5949,150.5569456
5239,6577,158.0764326
5240,6972,162.919798
5241,5916,150.5201492
5242,6861,127.3960428
5243,6630,125.2815537
5244,5835,149.1221289
5245,3708,118.5063967
5246,7289,166.6868896
5247,5142,139.746411
5248,6508,157.5355681
5249,6680,160.4266683
5250,5814,117.0301935
5251,6108,152.1767126
5252,6115,153.4231464
5253,6609,158.6465983
5254,6166,152.6782576
5255,5777,149.2245279
5256,6566,158.3350539
5257,5897,149.424303
5258,6739,160.4213838
5259,5993,151.4107864
5260,4970,139.2429967
5261,7158,165.5356169
5262,4259,127.7241615
5263,6654,159.5158242
5264,6348,155.8623215
5265,6277,155.5153972
5266,5958,151.3446722
5267,5672,147.340501
5268,7371,167.2291549
5269,6314,155.1505476
5270,5333,142.7315321
5271,6317,155.065335
5272,6499,157.0581339
5273,5690,148.2561872
5274,6363,155.8005338
5275,6060,152.1272024
5276,5515,145.29198
5277,8077,139.3512338
5278,7297,131.8746277
5279,5858,149.5280669
5280,6146,153.3160628
5281,4916,137.0376574
5282,6831,162.408592
5283,6575,158.3567556
5284,7208,166.0774766
5285,6653,126.1605578
5286,6994,162.9709209
5287,5753,148.1338961
5288,5999,151.0167151
5289,6917,162.9774723
5290,6332,155.5706086
5291,6162,153.5099617
5292,6121,153.6177673
5293,7133,130.3574964
5294,7119,130.8629869
5295,7108,165.2779853
5296,7322,167.4073984
5297,6443,156.4132831
5298,6416,156.668977
5299,5994,150.9746203
5300,5640,146.5903181
5301,5304,142.2322645
5302,4773,134.4844185
5303,6527,158.8558061
5304,5698,147.7663392
5305,6220,153.5806494
5306,5631,147.1475212
5307,7174,165.9889059
5308,6912,128.5573419
5309,6940,162.6091777
5310,5196,140.7913232
5311,6562,158.0898195
5312,6152,153.2358996
5313,7301,166.6479001
5314,5420,143.4723351
5315,6675,160.6830754
5316,6596,158.9752124
5317,5941,151.0190374
5318,5928,150.6769955
5319,7518,134.8221653
5320,5496,145.2797449
5321,6197,153.8652993
5322,5332,142.0289757
5323,6599,158.8033004
5324,4066,125.057031
5325,5491,145.527981
5326,6366,123.7452191
5327,4870,136.1537188
5328,6005,151.2587772
5329,5317,142.5332215
5330,4816,135.2783237
5331,6077,151.8770178
5332,6869,162.3792676
5333,7187,165.6152756
5334,6649,159.3146222
5335,5662,147.3953459
5336,6491,157.2893824
5337,6064,152.6969943
5338,6149,153.1489718
5339,5451,144.0378511
5340,6624,158.8263541
5341,5948,150.8859348
5342,5893,150.2789646
5343,6521,157.1976268
5344,5982,150.7964396
5345,5872,149.3393239
5346,5939,150.8443117
5347,6957,162.8403926
5348,4957,137.3897682
5349,5804,148.8691459
5350,6187,153.7192785
5351,6039,152.1464809
5352,4309,128.0689805
5353,5638,147.1328463
5354,5977,150.9460279
5355,6414,156.4408747
5356,5277,141.6179304
5357,6558,159.050728
5358,6159,153.6482887
5359,5489,145.106041
5360,6761,160.462194
5361,5569,147.5020935
5362,6647,160.196331
5363,6985,163.4452343
5364,6920,162.4903946
5365,6610,159.4159721
5366,6229,155.1521491
5367,7280,132.8244182
5368,4509,130.7822578
5369,5284,141.7581702
5370,6927,163.0797445
5371,5860,149.9514438
5372,5754,148.4094555
5373,6612,158.604869
5374,7157,165.6914303
5375,6297,154.7604797
5376,5838,149.5015072
5377,5805,148.4952453
5378,5838,149.5372086
5379,6398,156.3060663
5380,6022,151.7857451
5381,6317,155.4758531
5382,6627,159.7866616
5383,6627,159.387557
5384,5898,150.0949356
5385,5184,141.807265
5386,5890,149.7286282
5387,5823,150.2973385
5388,5480,145.062577
5389,6752,161.0485841
5390,6752,161.1743498
5391,6601,126.3733745
5392,6737,160.1525231
5393,5968,150.778824
5394,5932,150.5611394
5395,6459,157.244716
5396,6066,152.7460468
5397,6772,160.6833173
5398,6647,159.1649215
5399,5819,148.9347383
5400,5579,145.2804547
5401,4949,137.9946629
5402,5961,150.9982758
5403,6585,158.8141336
5404,6292,155.5316916
5405,6181,153.7371694
5406,6522,158.0974071
5407,6049,152.5471828
5408,6484,157.4211748
5409,4881,136.9444092
5410,6286,154.223343
5411,7196,131.2424056
5412,6297,155.3856209
5413,5259,141.9052358
5414,6151,153.0870563
5415,7191,165.5627051
5416,5017,138.472457
5417,6528,158.7495122
5418,6148,153.8109597
5419,4792,134.6135641
5420,6319,156.143473
5421,5649,147.6325265
5422,7123,165.335028
5423,6152,153.5231276
5424,5738,149.0397833
5425,5953,151.1016333
5426,6100,153.395689
5427,6049,152.4676849
5428,7175,165.3778706
5429,5010,138.3866087
5430,6480,157.4473569
5431,6192,154.1454856
5432,6462,156.9630316
5433,8585,143.3666085
5434,6559,125.7942649
5435,6098,152.6684481
5436,5593,146.1693239
5437,5848,150.1469065
5438,6156,152.9708947
5439,6542,159.1490906
5440,6589,159.1264414
5441,5770,148.6444118
5442,6680,160.9259264
5443,6586,159.383722
5444,5664,147.4669722
5445,4984,138.9684851
5446,6019,151.2510931
5447,6734,161.7446867
5448,6732,160.631641
5449,5788,149.4628095
5450,6546,157.9364809
5451,5604,146.4451549
5452,6687,160.787994
5453,5028,139.1622117
5454,6092,152.5923674
5455,5632,147.4085103
5456,6116,153.0670699
5457,5689,147.5862883
5458,5845,149.3931448
5459,6081,153.0437793
5460,4839,137.8433568
5461,6872,162.3961113
5462,5323,142.0692727
5463,5639,147.0168346
5464,5711,148.1133648
5465,5800,148.7570611
5466,6174,153.5753609
5467,5884,151.1487545
5468,5086,139.412303
5469,6847,162.4539819
5470,6093,153.6437337
5471,6664,160.2977078
5472,6220,154.9917729
5473,6253,154.3777179
5474,5541,146.7770459
5475,6489,157.6213544
5476,6828,162.1860153
5477,6357,156.6308502
5478,6760,160.393837
5479,6311,155.9461781
5480,6592,159.2587481
5481,6082,152.4654963
5482,6284,155.6626903
5483,6844,161.7296394
5484,6085,152.2759474
5485,5968,151.0357087
5486,5627,147.6176231
5487,6210,154.3650352
5488,6328,155.9141767
5489,6577,158.905112
5490,6521,158.055036
5491,5601,146.8784105
5492,5996,151.4923238
5493,6033,152.6314687
5494,6100,153.174909
5495,6826,161.9860825
5496,5860,150.3027712
5497,6538,159.6503645
5498,7401,133.2802287
5499,4043,124.9290798
5500,5803,149.3639474
5501,6502,157.4494718
5502,6937,162.7087933
5503,5894,151.5467228
5504,5437,144.3497555
5505,5695,147.7292638
5506,6196,154.0771597
5507,6808,161.4809816
5508,6572,157.7156473
5509,6561,158.3402112
5510,6013,151.8069602
5511,5971,150.2790938
5512,5222,141.9425399
5513,4623,134.0007968
5514,6846,162.0492325
5515,5569,146.2729474
5516,6317,155.1605373
5517,6422,157.2313522
5518,6789,161.6992538
5519,6644,159.8057477
5520,7016,131.0082397
5521,6795,162.0144125
5522,4989,139.49631
5523,6704,160.0053646
5524,5952,150.8212455
5525,6143,154.0472804
5526,6287,156.0932959
5527,6541,158.5508326
5528,5976,151.4295906
5529,6373,157.0786228
5530,6544,158.7848199
5531,6387,156.4689264
5532,6254,155.8782556
5533,5701,147.777995
5534,6744,160.3939081
5535,6130,153.2488633
5536,6007,151.7100691
5537,6267,155.0947886
5538,5582,146.5270702
5539,5709,149.216012
5540,5924,150.1673762
5541,6473,157.6173298
5542,5935,150.9084308
5543,6397,157.3702889
5544,5474,145.0164943
5545,7248,132.6926082
5546,6320,156.2976955
5547,4759,135.18108
5548,6442,157.5116416
5549,6500,158.3425382
5550,5440,144.8532924
5551,5622,146.548035
5552,6449,157.3076064
5553,6616,159.4955481
5554,6340,156.4230458
5555,6103,152.7037393
5556,8227,141.4012966
5557,5669,147.5904911
5558,6504,159.1413462
5559,5572,145.7364659
5560,5553,145.9479147
5561,8343,142.2836266
5562,4506,131.3784495
5563,6150,153.0741115
5564,6581,158.6021447
5565,6495,158.2547211
5566,5815,150.3776969
5567,7150,166.5583489
5568,5825,149.940304
5569,7123,165.6927999
5570,6117,153.0308885
5571,6574,159.2512003
5572,4948,137.9374754
5573,6549,158.8646709
5574,6816,161.7552779
5575,6596,158.6470578
5576,6876,163.3342362
5577,5839,150.0354901
5578,5418,144.3781238
5579,6568,158.4130382
5580,6400,157.5398923
5581,5220,142.1697325
5582,6975,163.8068048
5583,6827,161.6644513
5584,6715,160.1887944
5585,6456,157.2313988
5586,6318,156.3951476
5587,7152,165.6692051
5588,6142,153.4566554
5589,8125,140.3217798
5590,6632,159.4729652
5591,5322,142.1534456
5592,4259,127.7584249
5593,6080,153.2979359
5594,7279,166.7199527
5595,6723,160.1021238
5596,5216,141.3695345
5597,5549,145.8641385
5598,5833,149.6779613
5599,6442,157.2918666
5600,6171,154.0145675
5601,6144,153.9442877
5602,5899,151.6838626
5603,6354,156.9150278
5604,5969,152.0313915
5605,7270,168.1086721
5606,5540,146.101618
5607,7020,163.6560211
5608,4620,133.3366032
5609,6673,160.2417475
5610,6079,152.7202318
5611,6424,157.7927312
5612,6130,153.3291636
5613,6012,152.2745094
5614,6191,154.9283881
5615,7025,164.3451036
5616,5421,143.8732577
5617,6327,124.183541
5618,6110,153.4970087
5619,5620,147.3225526
5620,5770,149.2834057
5621,6238,154.5868181
5622,7198,165.6930218
5623,6267,154.8726302
5624,6736,161.2205923
5625,5685,147.7609182
5626,6646,159.8066779
5627,6476,158.475431
5628,6858,161.9403403
5629,6729,160.6964864
5630,5873,150.0261737
5631,5698,148.2589721
5632,5180,141.7360251
5633,6160,153.4696286
5634,5153,141.0583994
5635,5541,145.5704071
5636,5622,148.0856104
5637,5455,144.8964671
5638,6954,163.3725237
5639,5479,144.8973896
5640,8293,142.2277011
5641,6552,158.102039
5642,4831,136.8247893
5643,4951,137.492403
5644,6171,154.4358779
5645,7404,169.3720544
5646,7188,166.4928374
5647,5808,149.3160952
5648,5889,150.8349297
5649,5882,149.715516
5650,6286,156.0225931
5651,7264,132.8561888
5652,6179,154.6519357
5653,6234,155.792745
5654,5195,141.3832324
5655,5307,143.6587143
5656,5603,147.4170961
5657,6544,159.1265036
5658,7049,165.1907198
5659,7835,138.2244267
5660,5802,149.0599985
5661,5666,147.4299706
5662,5111,139.5426134
5663,5750,149.3545162
5664,6648,160.6867158
5665,5760,149.1586922
5666,6149,153.4299602
5667,6014,152.5757846
5668,6766,161.9690607
5669,5779,149.5801585
5670,5945,150.8738033
5671,7447,169.0194298
5672,6683,160.6386757
5673,6321,156.7597404
5674,6654,159.7141766
5675,7109,164.9844426
5676,6075,153.3066685
5677,6858,163.3299617
5678,6005,121.5371264
5679,5681,147.8905035
5680,6951,163.3404509
5681,6165,154.9496055
5682,6305,156.0073124
5683,5754,149.7248421
5684,5885,150.7389594
5685,6732,161.0273813
5686,6211,155.2096275
5687,6606,160.491076
5688,5759,148.764425
5689,5811,149.7879759
5690,4436,130.0943567
5691,6579,158.5874072
5692,7324,168.1461405
5693,6967,164.0509985
5694,6023,152.7046084
5695,6142,153.5764248
5696,6823,162.1552232
5697,6072,153.7593575
5698,6381,157.6264372
5699,6059,153.4738754
5700,6432,157.3215257
5701,6542,158.1135337
5702,5453,145.0507138
5703,5265,141.6902084
5704,5392,144.3902182
5705,6229,155.3607039
5706,6020,152.2105067
5707,6781,161.6781736
5708,6586,158.2690967
5709,5431,144.4990879
5710,9219,150.5603067
5711,8100,140.217481
5712,6930,163.5025261
5713,4876,137.0909571
5714,6505,157.9859746
5715,6066,153.8905362
5716,6741,161.0161562
5717,7377,168.3479825
5718,9908,154.6123969
5719,9399,150.5372363
5720,7858,138.5345409
5721,6225,154.942516
5722,6528,157.878959
